How many employees does your company or organization have?,Is your primary role within your company related to tech/IT?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health concerns and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,Do you feel that your employer takes mental health as seriously as physical health?,Have you heard of or observed negative consequences for co-workers who have been open about mental health issues in your workplace?,Do you have medical coverage (private insurance or state-provided) which includes treatment of  mental health issues?,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health issues and how to seek help?,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Do you think that discussing a mental health disorder with previous employers would have negative consequences?,Do you think that discussing a physical health issue with previous employers would have negative consequences?,Did you feel that your previous employers took mental health as seriously as physical health?,Did you hear of or observe negative consequences for co-workers with mental health issues in your previous workplaces?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Would you bring up a mental health issue with a potential employer in an interview?,Do you feel that being identified as a person with a mental health issue would hurt your career?,Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?,Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Do you have a family history of mental illness?,Do you currently have a mental health disorder?,What is your age?,What is your gender?,What country do you work in?,Do you work remotely?,How easy is it to ask for mental health leave?,Sharing mental health issue with family and friends,Back-end Developer,Designer,Dev Evangelist/Advocate,DevOps/SysAdmin,Executive Leadership,Front-end Developer,HR,One-person shop,Sales,Supervisor/Team Lead,Support,cluster
1.9095203607700877,0,2,1,2,-1,-1,-1,0,0,1,0,-1,1,1,1,0,1,0,2,2,2,2,1,37,1,50,0,-1,4,0,0,1,1,0,0,0,0,0,0,0,0
-0.593597905594566,0,-1,1,0,0,-1,0,2,0,0,0,-1,1,0,0,1,1,0,1,1,1,2,2,27,0,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,1,-1,1,1,0,1,1,1,0,0,32,1,46,2,-1,5,1,0,0,1,1,0,0,1,1,0,0,0
-0.593597905594566,0,2,1,2,-1,2,2,0,0,1,0,-1,-1,0,1,0,2,1,0,1,0,0,0,32,1,33,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0
-0.7276935270069581,1,2,1,0,2,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,-1,2,30,1,33,0,0,4,1,0,0,1,0,1,0,0,0,0,1,0
-0.593597905594566,0,0,0,2,0,-1,2,0,0,0,0,2,1,0,0,2,2,0,2,0,0,0,2,26,0,21,2,-2,4,0,0,1,0,0,0,0,0,0,0,0,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,1,1,1,0,0,1,0,2,2,27,0,49,0,-1,4,1,0,0,1,0,0,0,0,0,1,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,2,1,0,0,0,0,2,2,1,-1,2,27,1,33,2,-1,2,0,0,0,0,0,0,0,1,0,0,0,0
-0.593597905594566,0,0,0,0,0,-1,-1,0,0,0,0,-1,1,0,1,0,2,1,1,1,0,2,1,29,1,13,2,-1,5,1,0,0,0,0,0,0,0,0,0,0,1
0.1215787419381922,0,2,1,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,2,1,0,0,0,23,0,50,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,2,2,2,2,2,2,0,0,1,0,-1,1,0,1,0,2,2,0,0,0,2,0,30,1,50,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1.9095203607700877,1,2,0,-1,2,-1,0,0,0,0,0,-1,1,1,0,1,0,0,1,1,2,2,2,40,1,50,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,0
0.1215787419381922,0,-1,1,0,-1,-1,-1,0,0,1,1,-1,2,1,1,1,0,0,2,1,2,-1,1,46,1,50,1,-2,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.593597905594566,0,-1,1,0,-1,-1,-1,0,0,0,0,-1,-1,0,-1,0,1,1,1,0,0,0,0,26,1,50,1,-1,4,1,0,0,0,0,0,0,0,0,0,0,0
1.9095203607700877,0,2,2,2,2,2,-1,0,0,0,0,2,-1,1,-1,1,2,0,2,1,1,-1,0,30,1,50,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.1215787419381922,0,0,0,0,0,-1,-1,0,0,0,0,-1,2,1,1,0,0,0,2,2,0,0,0,27,0,50,2,-1,5,1,0,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,2,1,1,1,0,1,1,2,2,0,2,2,35,1,50,2,-1,4,0,0,0,0,1,0,0,0,0,0,0,0
0.1215787419381922,0,-1,0,-1,-1,-1,-1,0,0,0,0,-1,1,1,0,0,1,1,1,1,1,2,0,35,1,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1
-0.593597905594566,1,-1,1,0,0,-1,2,2,0,1,0,-1,1,0,1,0,2,1,1,2,1,2,2,29,1,33,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0
0.1215787419381922,0,-1,-1,2,2,2,2,0,0,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,34,1,49,1,2,4,1,0,1,0,0,0,0,0,0,1,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,2,2,1,0,0,0,2,2,1,0,0,27,1,50,1,-1,1,0,0,0,1,0,0,0,1,0,0,0,0
0.1215787419381922,0,0,-1,0,0,2,-1,0,0,0,0,-1,1,1,-1,0,1,1,1,1,1,0,1,39,1,49,1,-1,2,0,0,0,0,1,0,0,0,0,0,0,0
0.1215787419381922,0,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,2,0,1,1,1,1,0,2,0,0,27,1,49,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0
1.0155495513541395,0,0,0,0,0,-1,-1,0,0,0,0,-1,1,0,0,0,2,0,1,0,0,0,0,31,1,15,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1
-0.593597905594566,1,0,0,0,0,-1,0,2,0,0,0,-1,-1,0,-1,0,1,0,2,2,2,0,0,26,1,49,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0
-0.593597905594566,0,2,0,0,-1,2,-1,0,0,1,1,-1,1,1,1,1,1,1,2,2,2,2,1,44,1,50,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,2,0,-1,0,-1,-1,0,0,1,1,-1,1,0,0,1,0,0,2,2,1,0,0,27,1,50,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,1,2,1,0,0,-1,-1,0,0,0,0,-1,-1,0,-1,0,0,0,1,1,0,2,2,57,0,50,1,1,5,1,1,0,0,0,1,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,0,2,1,2,1,1,0,2,-1,0,34,1,50,1,-1,5,0,0,0,0,1,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,1,1,0,1,0,1,1,0,2,2,38,1,50,1,-1,5,1,0,0,0,0,0,0,1,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,0,1,0,1,1,1,0,1,-1,1,55,1,50,2,-1,1,1,0,0,0,0,0,0,1,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,1,1,-1,0,0,0,2,2,2,2,1,28,1,14,1,-1,1,1,0,0,0,0,0,0,1,0,0,0,1
1.9095203607700877,1,-1,1,0,0,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,1,2,2,-1,1,35,1,50,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0
0.1215787419381922,0,2,0,0,-1,-1,2,0,0,0,0,0,1,1,1,0,0,0,2,2,1,-1,2,26,1,50,2,-1,4,1,0,0,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,-1,1,2,2,2,2,0,0,0,0,-1,-1,0,-1,0,2,1,1,0,0,0,1,22,0,50,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0
0.1215787419381922,0,-1,1,0,-1,-1,-1,0,0,1,1,-1,-1,0,1,0,0,0,2,1,0,0,0,31,1,50,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,-1,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,0,31,1,49,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,2,0,0,40,1,21,1,-1,4,0,0,0,0,1,0,0,0,0,0,0,1
1.9095203607700877,1,2,2,0,2,2,0,0,0,1,1,-1,1,0,-1,1,1,0,1,0,1,0,2,26,1,50,1,0,4,1,0,0,1,0,1,0,0,0,0,1,0
-0.763452359383596,0,0,-1,0,0,0,-1,0,0,0,0,-1,2,1,0,1,0,0,2,2,2,2,2,36,1,50,1,-2,2,0,0,0,0,0,0,0,1,0,0,0,0
-0.593597905594566,0,2,2,0,0,2,2,0,0,1,1,2,1,0,1,0,2,0,1,0,0,2,2,33,1,50,1,1,4,1,0,0,1,0,0,0,0,0,1,0,0
1.0155495513541395,0,2,1,2,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,2,2,24,0,50,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,0,0,0,0,0,-1,0,0,0,1,1,-1,0,1,0,0,0,0,2,2,0,2,1,22,1,52,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,0,2,2,0,2,-1,2,0,0,1,2,-1,0,0,-1,0,0,0,0,0,1,2,1,33,1,50,2,-1,4,0,0,0,1,0,0,0,0,0,1,1,0
1.9095203607700877,0,2,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,1,0,2,37,0,50,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0
-0.7276935270069581,0,2,1,0,-1,-1,2,0,0,0,0,-1,1,0,1,1,1,1,1,0,2,0,1,29,1,50,2,2,4,1,0,0,1,0,1,0,0,0,1,0,0
-0.763452359383596,1,0,-1,2,0,2,2,0,0,1,1,-1,1,0,1,0,1,0,1,1,0,-1,0,38,1,50,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.763452359383596,0,0,-1,0,0,-1,-1,0,0,1,1,-1,-1,0,-1,0,0,0,2,2,1,2,1,33,1,50,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0
-0.763452359383596,0,-1,1,0,0,-1,0,0,0,1,1,-1,1,1,0,1,0,0,2,2,2,2,1,44,0,10,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-0.7276935270069581,1,2,1,0,0,-1,-1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,2,2,23,1,50,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,0,0,0,1,0,1,1,0,0,0,30,1,50,1,-1,4,0,0,0,0,0,0,0,1,0,0,0,0
1.9095203607700877,1,-1,0,0,0,-1,0,0,0,0,0,0,2,2,0,0,1,0,2,2,2,-1,2,30,1,50,0,-2,5,1,0,0,0,0,1,0,0,0,0,0,0
-0.593597905594566,0,2,0,0,0,-1,-1,0,0,2,2,2,-1,1,2,0,1,0,2,2,0,0,0,28,1,50,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,-1,1,39,1,50,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,1,2,0,1,1,1,2,2,24,0,50,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,1,0,1,1,0,1,1,2,2,2,27,1,49,2,-1,5,1,0,1,1,1,0,0,1,0,1,0,0
1.9095203607700877,1,2,2,2,2,-1,2,0,0,0,0,-1,0,0,1,1,2,0,1,2,1,2,2,35,1,50,1,1,4,1,0,0,0,0,1,0,0,0,1,0,0
-0.7276935270069581,0,0,0,0,-1,-1,-1,0,0,-1,0,-1,-1,1,0,0,1,1,1,1,0,2,1,23,1,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.9095203607700877,1,2,1,-1,2,2,-1,0,0,0,1,-1,1,0,1,0,1,1,1,1,0,2,0,37,1,50,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,2,1,0,0,-1,-1,0,0,-1,1,-1,1,1,1,0,1,1,1,1,-1,0,0,35,1,50,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
-0.593597905594566,1,2,2,0,0,2,2,0,0,0,0,-1,-1,1,-1,0,2,1,1,0,1,-1,1,27,1,50,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
-0.763452359383596,0,-1,1,0,0,-1,2,0,0,0,0,1,0,0,2,0,1,1,1,1,0,2,1,27,0,50,2,2,2,1,1,0,1,0,1,0,0,0,0,0,0
1.9095203607700877,0,2,1,0,2,-1,-1,0,0,1,1,-1,-1,1,1,0,0,0,1,2,0,0,0,27,0,50,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,0,-1,1,0,0,-1,-1,0,0,1,1,1,1,1,0,1,0,0,2,2,0,2,2,42,1,50,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,0,-1,1,0,0,-1,-1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,2,1,26,1,19,1,-1,2,1,0,0,1,0,1,0,0,0,0,0,1
0.1215787419381922,0,-1,0,0,-1,-1,-1,0,0,0,0,-1,1,0,1,0,1,0,2,1,0,0,0,28,1,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
-0.7276935270069581,0,-1,0,0,0,-1,-1,0,0,0,0,-1,2,0,0,0,2,0,2,2,0,0,0,28,1,50,1,-1,4,0,0,0,0,0,1,0,0,0,0,0,0
0.1215787419381922,0,2,0,0,2,2,-1,0,0,0,1,2,1,1,1,0,1,0,2,1,0,2,0,32,1,50,1,-1,4,1,0,0,0,0,1,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,1,1,1,0,2,0,1,1,0,-1,2,43,1,50,2,-1,5,1,0,0,0,0,1,0,0,0,0,0,0
-0.593597905594566,0,2,1,2,2,-1,0,0,0,1,1,-1,1,0,1,1,2,1,1,1,1,-1,2,34,1,50,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
-0.7276935270069581,0,-1,1,0,-1,0,-1,0,0,0,0,1,-1,1,-1,0,1,1,1,1,0,0,1,61,0,50,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,0,1,0,1,0,1,0,1,2,2,50,1,50,2,-1,4,1,0,0,0,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,2,2,2,38,1,25,1,-1,0,1,0,1,1,0,0,0,1,0,0,0,1
-0.7276935270069581,0,0,1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,2,2,2,51,1,21,1,-1,4,0,0,0,0,0,1,0,0,0,0,0,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,38,1,27,1,-1,5,0,0,0,0,1,0,0,0,0,0,0,1
1.0155495513541395,0,-1,1,-1,-1,-1,2,0,0,-1,1,-1,-1,1,-1,0,2,1,1,1,0,2,2,34,1,50,2,2,5,0,1,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,2,0,0,0,1,43,1,50,2,-1,4,1,0,0,0,0,1,0,0,0,0,0,0
0.1215787419381922,0,2,0,0,2,-1,-1,0,0,1,1,1,1,0,1,1,1,0,2,1,2,0,1,43,0,50,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.7276935270069581,0,0,1,2,0,-1,-1,0,0,1,0,0,2,0,0,2,0,0,2,1,2,2,2,44,1,50,2,-1,5,0,0,0,1,0,0,0,0,0,0,0,0
0.1215787419381922,0,-1,0,0,-1,-1,-1,0,0,1,1,-1,1,1,0,0,0,0,2,1,1,-1,1,35,1,50,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,2,0,-1,-1,2,0,0,0,0,-1,1,1,1,0,2,1,1,0,0,0,0,50,1,50,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,2,2,0,0,2,-1,0,0,1,1,2,1,1,1,0,2,1,1,1,0,0,1,29,1,50,1,-2,1,1,0,0,1,0,0,0,0,0,0,0,0
0.1215787419381922,0,2,2,2,0,-1,2,0,0,0,0,-1,2,2,-1,0,1,1,0,0,0,2,2,29,1,50,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0
1.0155495513541395,1,2,0,0,-1,-1,2,0,0,1,1,1,-1,1,1,1,1,1,2,1,0,-1,0,36,1,10,1,2,5,1,0,0,1,0,1,0,0,0,0,1,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,1,0,1,2,2,1,33,1,2,1,-1,1,1,0,0,1,0,1,0,0,0,1,0,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,2,1,0,1,0,0,2,1,2,0,1,50,1,2,1,-1,4,0,0,0,0,0,0,0,1,0,0,0,1
1.9095203607700877,0,-1,1,0,-1,-1,0,0,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,1,46,1,50,2,-1,4,0,0,0,1,0,0,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,2,0,0,1,1,0,2,2,2,2,2,44,0,34,2,-1,4,0,0,0,0,0,0,0,1,0,0,0,0
-0.7276935270069581,0,-1,1,0,0,-1,0,0,0,1,1,-1,1,1,0,0,1,0,1,1,1,-1,1,41,1,50,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1.9095203607700877,0,2,0,2,-1,-1,-1,0,0,2,2,-1,0,0,2,0,0,0,2,1,1,0,1,31,1,10,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.763452359383596,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,1,0,2,2,2,2,2,55,1,50,1,-2,5,0,0,0,1,0,0,0,0,0,0,0,0
-0.593597905594566,0,0,-1,0,0,-1,0,0,0,1,1,-1,1,1,0,1,0,0,2,2,1,0,0,34,1,50,1,-2,1,1,0,0,1,0,1,0,0,0,1,0,0
-0.7276935270069581,0,2,2,0,0,-1,2,0,0,1,0,0,2,1,1,0,2,1,2,2,2,2,2,28,0,50,2,-1,4,1,0,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,0,2,0,0,0,-1,-1,0,0,0,0,-1,-1,1,-1,0,1,0,1,1,2,2,2,33,1,50,1,-2,4,1,0,0,1,0,0,0,0,0,0,0,0
0.1215787419381922,0,2,0,0,2,0,0,2,0,1,1,0,2,1,1,2,0,0,2,1,2,2,0,29,1,50,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0
1.9095203607700877,1,2,1,2,2,2,2,0,0,0,0,0,2,2,0,1,1,0,1,1,1,2,2,33,0,50,1,-1,4,1,0,0,0,0,1,0,0,0,1,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,-1,0,28,1,50,1,-1,1,0,0,1,0,0,0,0,1,0,0,0,0
1.9095203607700877,0,2,2,2,2,-1,-1,0,0,0,1,-1,1,1,0,1,2,0,1,1,2,2,2,28,1,50,1,-1,4,0,0,1,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,2,0,2,2,-1,2,0,0,0,1,-1,1,0,0,0,0,0,2,1,0,2,0,32,1,50,1,-1,4,0,0,0,1,0,0,0,0,0,0,0,0
-0.7276935270069581,0,2,2,0,0,-1,-1,0,0,1,1,2,1,1,1,1,2,0,1,1,2,2,1,36,0,50,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1.9095203607700877,1,-1,1,2,-1,2,-1,0,0,0,0,-1,0,0,-1,0,2,0,2,2,0,0,1,45,1,49,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,0,1,0,2,1,1,0,2,0,0,29,1,49,2,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
1.9095203607700877,1,0,0,2,2,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,2,1,0,0,0,0,23,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,1,54,0,10,2,-1,4,0,0,0,0,0,0,0,1,0,0,0,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,1,1,0,1,1,0,2,2,1,2,2,61,0,50,1,-1,4,1,0,0,0,0,1,0,1,0,0,0,0
-0.593597905594566,0,-1,1,0,0,-1,0,0,0,0,0,-1,1,1,1,0,0,0,2,2,0,2,2,29,0,50,1,-1,4,1,0,0,1,0,1,0,0,0,0,0,0
-0.593597905594566,0,0,-1,0,-1,-1,-1,0,0,0,0,-1,1,0,1,1,2,0,2,2,2,-1,0,31,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,2,1,0,1,0,0,2,1,2,0,0,37,1,50,2,-1,1,1,0,1,1,0,0,0,1,1,1,1,0
-0.7276935270069581,0,0,0,0,0,0,-1,2,0,0,0,-1,1,1,-1,0,1,0,2,1,2,2,1,29,1,21,0,-1,4,1,0,0,0,0,0,0,0,0,0,0,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,0,1,1,0,1,0,1,0,0,28,1,49,2,-1,5,1,0,0,0,0,0,0,1,0,0,0,0
-0.593597905594566,0,-1,1,0,0,2,-1,0,0,0,0,-1,1,1,-1,0,2,1,1,0,0,0,2,30,1,49,1,1,4,1,0,0,1,0,1,0,0,0,0,0,0
1.9095203607700877,0,2,1,2,2,2,2,0,0,-1,0,-1,1,1,1,0,0,0,2,1,0,0,0,55,1,49,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,1,-1,0,0,0,-1,-1,0,0,1,1,-1,0,0,1,1,0,0,1,1,0,2,2,38,0,50,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
-0.7276935270069581,0,-1,1,0,-1,2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,-1,-1,0,20,1,10,1,1,4,1,0,0,0,0,1,0,0,0,0,0,1
0.1215787419381922,0,0,2,0,-1,-1,-1,0,0,0,1,-1,-1,0,-1,0,2,2,0,0,0,2,0,25,1,50,1,0,5,1,0,0,0,0,1,0,0,0,0,1,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,1,-1,1,1,0,2,2,1,-1,1,22,1,44,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,-1,0,1,1,1,1,0,0,2,35,1,49,1,-1,5,1,1,0,0,0,1,0,1,0,0,1,0
-0.593597905594566,1,-1,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,-1,2,27,1,50,0,-2,1,1,1,0,1,0,1,0,0,0,0,0,0
-0.7276935270069581,1,0,-1,0,0,-1,-1,0,0,0,0,-1,1,1,-1,0,1,1,1,1,1,2,2,24,1,50,1,1,2,1,1,0,1,0,1,0,0,0,1,1,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,0,1,0,1,1,0,0,0,0,2,39,1,2,2,-1,5,1,0,0,1,0,1,0,1,1,0,1,1
-0.593597905594566,1,-1,1,0,0,-1,2,0,0,0,0,-1,0,0,-1,0,1,0,0,0,1,-1,1,29,1,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.593597905594566,0,0,1,0,0,-1,2,0,0,0,2,2,2,0,-1,0,0,0,2,2,0,2,2,40,0,50,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0
-0.763452359383596,0,0,0,0,0,0,-1,0,0,0,0,-1,1,1,0,1,0,0,1,2,1,2,1,30,1,50,2,-1,0,1,1,0,1,0,1,0,0,0,0,0,0
-0.593597905594566,0,2,0,0,0,-1,0,0,0,2,2,2,0,0,2,1,0,0,2,1,0,0,0,32,1,10,1,1,4,0,0,0,1,0,0,0,0,0,1,0,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,0,1,0,1,0,2,2,1,-1,1,34,1,21,1,-1,4,1,0,0,1,0,0,0,1,0,0,0,1
-0.7276935270069581,0,2,1,-1,-1,2,2,0,0,1,1,2,1,1,1,1,2,2,1,0,1,0,2,35,0,10,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,1,1,0,1,1,0,2,1,2,2,1,30,1,50,1,-1,4,1,1,0,1,0,1,0,1,1,0,1,0
-0.7276935270069581,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,1,0,1,0,1,1,1,2,0,36,1,49,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,0,-1,0,-1,0,-1,2,0,0,0,0,-1,0,0,2,0,2,1,1,0,1,-1,0,26,1,45,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0
1.0155495513541395,1,-1,1,2,-1,-1,-1,0,0,1,1,2,1,1,1,1,0,1,2,2,2,2,0,31,0,33,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
-0.593597905594566,1,0,-1,2,2,2,2,0,0,0,0,-1,1,1,0,0,2,1,1,1,0,2,0,33,1,43,0,2,4,1,0,0,1,0,1,0,0,0,0,0,0
-0.7706041258589237,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,2,30,1,49,1,-1,4,0,0,0,0,1,0,0,0,0,0,0,0
-0.593597905594566,0,-1,1,0,0,-1,0,0,0,1,1,-1,-1,1,1,0,1,1,1,0,2,0,2,46,1,49,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,0,0,0,2,-1,-1,0,0,1,1,1,1,1,1,0,2,1,1,1,0,2,0,32,1,50,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0
0.1215787419381922,0,2,1,-1,2,-1,-1,0,0,0,0,-1,-1,1,-1,0,0,0,2,1,1,0,0,34,1,50,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
